id,name,grade,description,code,eftId,genderNum,quality,baseAttack,attackGrow,baseDefense,defendGrow,baseHp,hpGrow,baseMagic,mpGrow,geniusMagicType,spiritToRecruit,relationName1,relationDescription1,karma1DemandId,relationName2,relationDescription2,karma2DemandId,relationName3,relationDescription3,karma3DemandId,relationName4,relationDescription4,karma4DemandId,relationName5,relationDescription5,karma5DemandId,relationName6,relationDescription6,karma6DemandId,relationName7,relationDescription7,karma7DemandId,relationName8,relationDescription8,karma8DemandId,maxJueweiDressLevel,compelPrice,cardMeritNum,spiritMeritNum,decomposeRende,decomposeSpiritRende,arcaneTalentId1,arcaneTalentId2,arcaneTalentId3,arcaneTalentId4,arcaneTalentId5,arcaneTalentId6,arcaneTalentId7,arcaneTalentId8,arcaneTalentId9,arcaneTalentId10,arcaneTalentId11,arcaneTalentId12,arcaneTalentId13,arcaneTalentId14,arcaneTalentId15,armType,armCode,compatibility,camp,campNum,dialogue,dub,acquire,showMultiMifa,type,attackSpeed,attackRange,tfAttackEc,canAwake,awakeLevel1,awakeGrade1,awakeAttackGrow1,awakePowerGrow1,awakeMilitaryGrow1,awakeDefendGrow1,AwakeGeniusMagicType1,awakeTalent1,awakeLevel2,awakeGrade2,awakeAttackGrow2,awakePowerGrow2,awakeMilitaryGrow2,awakeDefendGrow2,AwakeGeniusMagicType2,awakeTalent2,awakeLevel3,awakeGrade3,awakeAttackGrow3,awakePowerGrow3,awakeMilitaryGrow3,awakeDefendGrow3,AwakeGeniusMagicType3,awakeTalent3,awakeLevel4,awakeGrade4,awakeAttackGrow4,awakePowerGrow4,awakeMilitaryGrow4,awakeDefendGrow4,AwakeGeniusMagicType4,awakeTalent4,yuanShenMaxLevel,mingGeMaxLevel,evolutionToAwark1,evolutionToAwark2,evolutionToAwark3,evolutionToAwark4,ascendingStarMagicUnlockLevel,globalTalentIds,isDanjiang,hasEvolved,gradeNeedStr1,gradeNeedStr2,gradeNeedStr3,gradeNeedStr4,gradeNeedStr5,gradeNeedStr6,gradeNeedStr7,gradeNeedStr8,gradeNeedStr9,gradeNeedStr10,gradeNeedStr11,gradeNeedStr12,gradeNeedStr13,gradeNeedStr14,gradeNeedStr15,karma1DemandTypeInt,karma2DemandTypeInt,karma3DemandTypeInt,karma4DemandTypeInt,karma5DemandTypeInt,karma6DemandTypeInt,awakeNeedStr1,awakeNeedStr2,awakeNeedStr3,awakeNeedStr4,yuanShenNeedStr0,yuanShenNeedStr1,yuanShenNeedStr2,yuanShenNeedStr3,yuanShenNeedStr4,yuanShenNeedStr5,yuanShenNeedStr6,yuanShenNeedStr7,yuanShenTalent0,yuanShenTalent1,yuanShenTalent2,yuanShenTalent3,yuanShenTalent4,yuanShenTalent5,yuanShenTalent6,yuanShenTalent7,mingGeNeedStr0,mingGeNeedStr1,mingGeNeedStr2,mingGeNeedStr3,mingGeNeedStr4,mingGeNeedStr5,mingGeNeedStr6,mingGeNeedStr7,mingGeTalent0,mingGeTalent1,mingGeTalent2,mingGeTalent3,mingGeTalent4,mingGeTalent5,mingGeTalent6,mingGeTalent7,karma7DemandTypeInt,karma8DemandTypeInt,
15042,拳皇蒂娜,30,女神特工,friend001,friend001,1,6,680,34.0,360,18.0,1120,56.0,780,39.0,20247,400,女神特工,蒂娜II形态身为女神特工，威力+30%,0,奢华晚礼服,装备#30079#，防御+25%,30079,拳皇拳套,装备#30023#，攻击+30%,30023,航海帽,装备#30126#，军力+25%,30126,Ⅲ型红莲核心,装备守护核心#20063#，攻击+25%,20063,,,,,,,,,,300,90000,72000,180,0,0,246,125,145,80766,1855,1905,1859,80006,80226,1859,1909,1952,559,533,565,0,army007,125,正义,1,吾于千枪万刃之中匹马纵横，如入无人之境,,,忠义武圣6;拖刀计6,0,1,20,100,2,4,35,56.0,90.0,96.0,26.0,20784,,5,40,67.0,108.0,115.0,31.0,20915,1005，1105，1205，1305，1405,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,7,7,100:480,100:1440,,,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,4,3,5,2,0,7:40216:4,7:40223:12,,,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1105,1405,1205,1005,1305,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,80426,1105,1405,1205,1005,1305,628,81461,0,0,
15043,铁拳女神蒂娜,42,女神特工,friend001,friend001,1,6,840,42.0,520,26.0,1920,96.0,1360,68.0,20248,400,女神特工,蒂娜III形态身为女神特工，威力+30%,0,沙狼重型战服,装备#30091#，军力+30%,30091,冠军剑,装备#30033#，攻击+30%,30033,皇冠,装备#30138#，防御+30%,30138,Ⅳ型魔影核心,装备守护核心#20078#，攻击+30%,20078,,与#15032#齐上阵，受控几率-25%,15032,,,,,,,300,90000,72000,180,0,0,226,106,86,80767,1855,1905,1859,80246,80226,1859,1909,1952,559,533,565,2,army001,45,古,4,玉可碎不可改其质，竹可焚不可毁其节。,,,刀气凌云6;义勇冠今6,3,5,22,80,3,2,46,63.0,112.0,130.0,46.0,20659,,3,50,73.0,132.0,130.0,46.0,20660,,5,55,87.0,158.0,156.0,55.0,20843,1005，1105，1205，1305，1405,0,0,0.0,0.0,0.0,0.0,,,7,7,100:480,100:960,100:1440,,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,4,3,5,2,1,7:40216:4,7:40216:8,7:40223:12,,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1105,1405,1205,1005,1305,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,80606,1105,1405,1205,1005,1305,628,81461,0,0,
15084,安妮,42,女神特工,friend256,,0,5,1340,67.0,640,32.0,2400,120.0,2040,102.0,20427,400,女神特工,安妮身为女神特工，威力+30%,0,防爆头盔,装备#30133#，军力+30%,30133,冠军剑,装备#30033#，攻击+30%,30033,北斗防护服,装备#30092#，防御+30%,30092,正义联盟,与#15033#齐上阵，攻击+30%,15033,,装备守护核心#20078#，威力+30%,20078,,,,,,,300,90000,72000,180,3500,8,226,106,86,80767,1855,1905,1859,80006,80226,1859,1909,1952,559,533,565,2,army001,125,正义,1,虎女安肯嫁犬子乎！,,33|7|9:70:451,知仇必报6;独步青云6,3,5,22,80,3,2,46,78.0,120.0,120.0,32.0,20741,,3,50,90.0,136.0,120.0,32.0,20742,,5,55,108.0,163.0,144.0,38.0,20880,1005，1105，1205，1305，1405,0,0,0.0,0.0,0.0,0.0,,,7,7,100:480,100:960,100:1440,,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,5,3,4,1,2,7:40216:4,7:40216:8,7:40223:12,,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1105,1405,1205,1005,1305,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,80266,1105,1405,1205,1005,1305,628,81461,0,0,
15085,玛格丽,46,女神特工,friend257,,0,5,1480,74.0,720,36.0,2560,128.0,2240,112.0,20428,400,女神特工,玛格丽身为女神特工，威力+40%,0,军用头盔,装备#30137#，军力+30%,30137,冲锋枪MPX,装备#30035#，攻击+35%,30035,苍鹭重型战服,装备#30087#，防御+30%,30087,姐妹同心,与#15086#齐上阵，攻击+30%,15086,,装备毁灭核心#20074#，威力+30%,20074,,,,,,,300,90000,72000,180,4000,10,206,106,86,80767,1855,1905,1859,80106,80226,1859,1909,1952,559,533,565,0,army007,100,群,3,愿持长枪舞，为君战天下。,,33|7|9:70:451,红缨擒苍6;战舞扬沙6,3,5,22,80,2,3,50,85.0,130.0,128.0,36.0,20743,,5,55,102.0,156.0,153.0,43.0,20881,1005，1105，1205，1305，1405,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,7,7,100:960,100:1440,,,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,5,3,4,1,2,7:40216:8,7:40223:12,,,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1105,1405,1205,1005,1305,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,80386,1105,1405,1205,1005,1305,628,81461,0,0,
15086,切茜娅,46,女神特工,friend258,,0,5,1480,74.0,720,36.0,2560,128.0,2240,112.0,20429,400,女神特工,切茜娅身为女神特工，威力+40%,0,上校轻型战甲,装备#30095#，军力+30%,30095,次声波手炮,装备#30043#，攻击+35%,30043,红星S8,装备座驾#60022#，防御+30%,60022,正义联盟,与#15085#齐上阵，攻击+30%,15085,,装备统御核心#20072#，威力+30%,20072,,,,,,,300,90000,72000,180,4000,10,206,106,86,80767,1855,1905,1859,80746,80226,1859,1909,1952,559,533,565,1,army004,95,正义,1,逝水不重归，时间未重返。,,33|7|9:70:451,箭胜须眉6;沙场红装6,0,1,22,100,2,3,50,85.0,130.0,128.0,36.0,20744,,5,55,102.0,156.0,153.0,43.0,20882,1005，1105，1205，1305，1405,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,7,7,100:960,100:1440,,,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,4,3,6,1,2,7:40216:8,7:40223:12,,,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1105,1405,1205,1005,1305,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,81360,1105,1405,1205,1005,1305,628,81461,0,0,
15087,茜拉,50,女神特工,friend259,,0,5,1260,63.0,880,44.0,3620,181.0,2100,105.0,20430,400,女神特工,茜拉身为女神特工，威力+35%,0,蜘蛛侠头罩,装备#30145#，军力+35%,30145,东方女神套装,装备#30107#，攻击+35%,30107,白虎战车,装备座驾#60034#，防御+35%,60034,姐妹同心,与#15026#齐上阵，攻击+35%,15026,,装备毁灭核心#20085#，威力+35%,20085,,,,,,,300,90000,72000,180,4500,11,26,106,86,80767,1855,1905,1859,80726,80226,1859,1909,1952,559,533,565,2,army001,55,群,3,上医医国，中医医人，下医治病。,,33|7|9:70:451,悬壶济世6;麻沸止伤6,2,3,22,240,2,4,55,84.0,130.0,208.0,49.0,20745,,5,60,100.0,156.0,249.0,58.0,20883,1005，1105，1205，1305，1405,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,7,7,100:1440,100:2160,,,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,5,4,6,1,2,7:40216:12,7:40223:18,,,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1105,1405,1205,1005,1305,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,80326;81334,1105,1405,1205,1005,1305,628,81461,0,0,
15115,红,30,女神特工,friend291,,1,5,840,42.0,520,26.0,1920,96.0,1360,68.0,20501,400,女神特工,红身为女神特工，威力+30%,0,苍鹭重型战服,装备#30087#，军力+30%,30087,冲锋枪MPX,装备#30035#，攻击+30%,30035,紫电加斯顿,装备座驾#60025#，防御+30%,60025,姐妹同心,与#15008#，#15011#，#15012#齐上阵，攻击+30%,15008，15011，15012,,装备毁灭核心#20074#，军力+30%,20074,,,,,,,300,90000,72000,180,2500,6,206,106,86,80767,1855,1905,1859,80586,80226,1859,1909,1952,559,533,565,0,army007,50,群,3,谁能挡我？,,9:45:1,战神6;无双6,1,4,22,50,2,4,42,65.0,122.0,118.0,25.0,20813,,5,46,78.0,146.0,141.0,30.0,20921,1005，1105，1205，1305，1405,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,7,7,60:240,100:1440,,,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,4,3,6,1,2,7:40216:2,7:40223:12,,,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1105,1405,1205,1005,1305,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,81075,1105,1405,1205,1005,1305,628,81461,0,0,
15122,哈兰,55,女神特工,friend295,hongyan169,0,5,1100,55.0,1000,50.0,4840,242.0,1980,99.0,20934,400,女神特工,哈兰身为女神特工，威力+35%,0,复仇联盟战甲,装备#30103#，军力+35%,30103,电弧剑,装备#30056#，攻击+35%,30056,潜水头盔,装备#30144#，防御+35%,30144,姐妹同心,与#15123#，#15124#齐上阵，攻击+35%,15123，15124,,装备守护核心#20099#，#20100#，攻击+35%,20099，20100,,,,,,,300,90000,72000,180,5000,12,226,106,86,80767,1855,1905,1859,80606,80226,1859,1909,1952,559,533,565,0,army007,55,古,4,终有一日我会填满东海！,,18,炎帝之女6;精卫之力6,1,4,22,50,2,4,60,77.0,122.0,292.0,56.0,20935,,5,65,92.0,146.0,350.0,67.0,20936,1005，1105，1205，1305，1405,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,7,7,100:1920,100:2880,,,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,4,3,5,1,2,7:40216:16,7:40223:24,,,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1005,1105,1305,1405,1205,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,80326;81049;81266,1105,1405,1205,1005,1305,628,81461,0,0,
15123,漆貂蝉,55,女神特工,friend296,hongyan234,0,5,1100,55.0,880,44.0,4840,242.0,2200,110.0,20937,400,女神特工,漆貂蝉身为女神特工，威力+35%,0,杀戮天使套装,装备#30106#，军力+35%,30106,便携火箭筒,装备#30055#，攻击+35%,30055,蜘蛛侠头罩,装备#30145#，防御+35%,30145,姐妹同心,与#15122#，#15124#齐上阵，攻击+35%,15122，15124,,装备统御核心#20090#，#20092#，威力+35%,20090，20092,,,,,,,300,90000,72000,180,5000,12,206,106,86,80767,1855,1905,1859,80326，80686,80226,1859,1909,1952,559,533,565,0,army007,55,古,4,水的力量可是无穷无尽的！,,18,昊天之女6;仙界之力6,1,4,22,50,2,4,60,78.0,134.0,290.0,50.0,20938,,5,65,93.0,160.0,348.0,60.0,20939,1005，1105，1205，1305，1405,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,7,7,100:1920,100:2880,,,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,4,3,5,1,2,7:40216:16,7:40223:24,,,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1005,1105,1305,1405,1205,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,80586;81240;81266,1105,1405,1205,1005,1305,628,81461,0,0,
15124,芙兰,55,女神特工,friend297,hongyan235,0,5,1220,61.0,880,44.0,4620,231.0,2200,110.0,20940,400,女神特工,芙兰身为女神特工，威力+35%,0,东方女神套装,装备#30107#，军力+35%,30107,双管猎枪,装备#30032#，攻击+35%,30032,上将帽,装备#30142#，防御+35%,30142,姐妹同心,与#15122#，#15123#齐上阵，攻击+35%,15122，15123,,装备毁灭核心#20082#，#20086#，威力+35%,20082，20086,,,,,,,300,90000,72000,180,5000,12,246,106,86,80767,1855,1905,1859,80306,80226,1859,1909,1952,559,533,565,0,army007,55,古,4,凡是看到我真面目的人都会吓一跳呢！,,18,魔族公主6;魔界之力6,1,4,22,50,2,4,60,83.0,136.0,278.0,50.0,20941,,5,65,99.0,163.0,333.0,60.0,20942,1005，1105，1205，1305，1405,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,7,7,100:1920,100:2880,,,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,4,3,5,1,2,7:40216:16,7:40223:24,,,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1005,1105,1305,1405,1205,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,80386;81011,1105,1405,1205,1005,1305,628,81461,0,0,
15162,玛伊雅弥,60,女神特工,friend343,hongyan665,1,5,1560,78.0,980,49.0,3920,196.0,3000,150.0,21087,400,女神特工,玛伊雅弥身为女神特工，威力+40%,0,上将帽,装备#30142#，军力+40%,30142,女神惩戒鞭,装备#30063#，攻击+40%,30063,复仇联盟战车,装备座驾#60040#，防御+40%,60040,姐妹同心,与#15198#齐上阵，攻击+40%,15198,,装备守护核心#20099#，威力+40%,20099,,,,,,,300,90000,72000,180,5500,13,26,106,86,80767,1855,1905,1859,80306，80286,80226,1859,1909,1952,559,533,565,0,army007,55,群,3,天地不仁，万物刍狗！,,26|33,毒害人间6;万物刍狗6,1,4,22,50,2,4,65,105.0,195.0,243.0,56.0,21088,,5,70,126.0,234.0,291.0,67.0,21089,1005，1105，1205，1305，1405,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,7,7,100:2400,100:3600,,,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,5,3,6,1,2,7:40216:20,7:40223:30,,,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1105,1405,1205,1005,1305,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,81334;81162,1105,1405,1205,1005,1305,628,81461,0,0,
